"User_ID","Age","Gender","Occupation","Device_Type","Daily_Phone_Hours","Social_Media_Hours","Work_Productivity_Score","Sleep_Hours","Stress_Level","App_Usage_Count","Caffeine_Intake_Cups","Weekend_Screen_Time_Hours"
"U47547",36,"Male","Business Owner","Android",10,6.9,2,6.3,9,49,0,4.2
"U47548",18,"Other","Professional","Android",1.5,6.3,9,8.7,10,6,4,5
"U47549",52,"Other","Freelancer","Android",6.6,2.1,4,8.5,9,39,3,2.3
"U47550",58,"Other","Business Owner","Android",10.9,1.5,10,5.1,8,26,3,9
"U47551",39,"Female","Student","Android",9.9,0.7,3,6.7,6,25,5,6.2
"U47552",47,"Female","Business Owner","Android",3.7,2.2,5,6.8,9,7,2,2.3
"U47553",57,"Male","Freelancer","Android",4.2,7.5,5,6.2,3,18,3,11.9
"U47554",42,"Male","Business Owner","iOS",9.8,5.8,6,6.6,9,9,1,7.4
"U47555",27,"Male","Professional","iOS",2.2,6.8,7,8.7,3,59,3,4.4
"U47556",28,"Female","Freelancer","iOS",2.3,6.5,10,4.6,4,60,0,2
"U47557",54,"Other","Business Owner","iOS",3.2,5.4,4,6.8,1,6,2,8.3
"U47558",40,"Male","Professional","iOS",7.6,3.5,6,8.8,5,27,0,6.4
"U47559",22,"Male","Business Owner","iOS",2.4,1.3,9,7.9,8,25,3,9.7
"U47560",24,"Other","Professional","iOS",1.3,2.4,7,5.8,6,36,0,6
"U47561",58,"Other","Freelancer","Android",10.2,1.7,8,6,7,39,1,6.2
"U47562",18,"Male","Freelancer","Android",1.4,1.5,1,5.1,6,40,0,10.7
"U47563",50,"Female","Freelancer","iOS",4.3,4.4,9,7.2,9,13,3,12.3
"U47564",37,"Male","Professional","iOS",3.7,6.9,3,5.4,9,16,0,8.5
"U47565",51,"Other","Business Owner","Android",4.4,4.9,4,4.1,3,41,2,3.2
"U47566",45,"Female","Professional","Android",1.7,3.2,5,7.6,5,48,3,4.5
"U47567",23,"Male","Student","iOS",7.7,5.6,9,5.7,4,9,3,11.7
"U47568",20,"Male","Professional","iOS",6.5,1.9,6,5.3,1,44,3,7.4
"U47569",42,"Female","Freelancer","Android",8.3,5.4,4,5.6,2,50,4,5.2
"U47570",44,"Female","Professional","iOS",3.8,1.3,10,5.5,5,6,5,9.7
"U47571",20,"Male","Business Owner","iOS",4.5,2,2,4.2,2,53,2,3.9
"U47572",60,"Female","Business Owner","iOS",7.1,5.4,10,8.7,5,37,0,10.1
"U47573",21,"Other","Student","Android",2.2,5.1,5,4.1,8,17,5,2.2
"U47574",29,"Female","Student","Android",1.9,5.8,2,8.8,10,49,5,6.9
"U47575",42,"Other","Professional","iOS",8,6.5,3,6.4,1,56,3,9.1
"U47576",18,"Female","Student","Android",3,3.9,3,4.5,5,24,2,11.9
"U47577",36,"Female","Student","Android",9.1,1.1,9,4.9,8,9,2,3.7
"U47578",44,"Female","Student","iOS",7.8,3.8,9,5.1,3,19,4,8.7
"U47579",55,"Male","Business Owner","iOS",8.5,0.7,1,6.5,2,13,6,8.7
"U47580",19,"Other","Professional","iOS",4.5,3.8,3,7.6,4,26,5,12.5
"U47581",58,"Male","Professional","Android",4.6,3.4,6,4.6,7,48,2,6.2
"U47582",24,"Female","Freelancer","Android",9.7,1.4,8,4.4,7,55,3,6.9
"U47583",46,"Other","Professional","Android",9.6,1.4,3,8.4,7,38,2,8.8
"U47584",34,"Other","Freelancer","iOS",2.6,4.3,9,8.4,5,19,2,11.4
"U47585",57,"Male","Professional","iOS",5.7,2.7,7,7,3,55,4,13.7
"U47586",60,"Male","Student","iOS",7.1,4.2,6,7.3,5,14,2,5.3
"U47587",39,"Other","Professional","iOS",7,6.7,8,4,7,7,4,5.5
"U47588",30,"Female","Freelancer","Android",2.3,5.1,7,6.3,7,6,3,10.1
"U47589",50,"Female","Freelancer","iOS",7.3,7.6,2,7.7,1,5,5,12.8
"U47590",58,"Other","Freelancer","Android",7.5,2.1,1,6.9,1,43,2,7.6
"U47591",57,"Other","Business Owner","Android",7.7,2.7,4,8.8,3,49,2,5.1
"U47592",24,"Male","Freelancer","Android",10.8,6.9,5,6.3,4,50,5,3.6
"U47593",42,"Male","Freelancer","iOS",4.1,7.5,5,7.3,4,24,4,7.1
"U47594",26,"Male","Professional","iOS",3.3,2.6,8,5.2,5,13,3,8.8
"U47595",37,"Female","Freelancer","Android",5.9,3.7,9,5.2,1,44,0,8.5
"U47596",35,"Female","Professional","iOS",11,0.7,6,8.9,3,7,6,4.1
"U47597",22,"Female","Professional","iOS",9.5,3.9,8,7.8,2,29,5,9.7
"U47598",19,"Male","Freelancer","Android",1.7,3.1,3,7.1,8,34,3,13.9
"U47599",44,"Female","Business Owner","iOS",2.2,0.9,8,6,6,54,4,2.5
"U47600",42,"Male","Professional","iOS",8.7,0.9,8,9,6,52,6,7.4
"U47601",58,"Other","Professional","Android",10.9,7.6,2,7.2,3,24,3,11.5
"U47602",49,"Other","Business Owner","Android",9.1,6.3,4,4.1,8,21,3,4.9
"U47603",52,"Female","Freelancer","Android",11.5,0.6,7,7.8,7,60,4,10.2
"U47604",52,"Other","Freelancer","iOS",3.5,1.3,3,8,7,28,4,8.1
"U47605",36,"Male","Student","Android",9.7,1.1,5,8.7,2,17,6,13.1
"U47606",38,"Male","Business Owner","iOS",7.7,5.1,2,6.4,2,60,2,4.8
"U47607",48,"Female","Student","Android",1.1,7.2,8,6.6,1,33,1,10.2
"U47608",32,"Male","Freelancer","iOS",4.5,0.9,1,4.5,8,45,1,10.5
"U47609",27,"Male","Professional","Android",1.7,7.3,7,5.2,6,46,4,8.9
"U47610",22,"Female","Freelancer","iOS",5,1.5,8,5.5,9,53,2,11.5
"U47611",45,"Male","Student","Android",6.6,5.5,2,5.8,3,44,6,2.6
"U47612",40,"Male","Freelancer","Android",2.8,5.9,9,4.2,2,60,0,9.7
"U47613",21,"Female","Student","Android",9.3,3.2,6,7,3,53,0,13.7
"U47614",29,"Female","Business Owner","iOS",3.9,1.1,10,5.2,1,60,4,6.6
"U47615",35,"Female","Professional","Android",8.9,2.6,5,4.1,10,10,3,8.9
"U47616",27,"Other","Professional","iOS",7.4,5.7,3,7.1,7,12,2,13.5
"U47617",31,"Male","Freelancer","Android",4.7,2.7,3,4,6,19,6,13.5
"U47618",51,"Female","Professional","iOS",4,7.9,8,8,7,28,5,13.7
"U47619",54,"Male","Student","Android",10,6.4,4,7.1,4,24,6,11.7
"U47620",30,"Male","Professional","iOS",4,1.1,7,7.8,6,20,1,3.2
"U47621",40,"Female","Professional","Android",7.4,5.5,2,6.3,7,20,5,8.7
"U47622",35,"Female","Student","iOS",10.2,7,7,4.7,10,48,3,8.5
"U47623",34,"Other","Business Owner","Android",10.8,3.9,8,6.1,8,20,6,7
"U47624",18,"Male","Student","Android",6.4,3.9,1,5.6,1,13,1,12.6
"U47625",47,"Other","Professional","iOS",3.4,4,2,7.1,6,55,5,9
"U47626",22,"Female","Business Owner","iOS",2.6,5,6,7.1,4,37,2,8.3
"U47627",22,"Male","Freelancer","Android",11.4,1.5,5,7.2,9,28,1,13.4
"U47628",59,"Other","Business Owner","iOS",9.6,2.9,4,5.9,9,50,3,7.5
"U47629",18,"Other","Student","iOS",3.2,5.1,10,5.8,7,50,0,4.3
"U47630",47,"Male","Professional","iOS",1,1.3,6,5.4,5,11,0,13.2
"U47631",28,"Other","Freelancer","iOS",9.8,5.3,5,8.5,3,18,6,3.6
"U47632",57,"Other","Student","Android",2.2,3.1,2,4.4,8,26,1,8.7
"U47633",51,"Male","Student","Android",3.1,6.9,6,6.6,4,45,0,6.1
"U47634",41,"Other","Business Owner","Android",3,7.5,1,7.8,4,16,0,2.1
"U47635",19,"Female","Professional","Android",1.8,7.5,5,4.8,7,26,6,12
"U47636",28,"Female","Student","Android",10.7,3.2,6,8.2,10,33,0,9.9
"U47637",33,"Female","Business Owner","iOS",3.8,7.9,6,4.2,5,41,1,13.2
"U47638",60,"Male","Business Owner","Android",2.3,3.5,2,8.3,8,26,5,9.5
"U47639",60,"Male","Student","iOS",1.7,4,2,6.7,6,32,4,7.7
"U47640",19,"Female","Freelancer","Android",10,7.8,3,4.5,8,9,3,6.2
"U47641",40,"Male","Business Owner","Android",6.4,7.3,2,5.6,5,31,3,5
"U47642",58,"Other","Student","iOS",6.8,3.2,1,6,1,53,3,2.6
"U47643",19,"Other","Student","iOS",2.4,1.1,8,6.6,2,16,2,12.8
"U47644",45,"Other","Professional","iOS",2.5,2.5,2,7.8,2,37,5,4.9
"U47645",45,"Other","Business Owner","iOS",9.5,1.2,3,5,4,27,0,9.6
"U47646",46,"Male","Student","iOS",6.7,4.5,5,8.5,10,57,0,8.1
"U47647",24,"Other","Student","Android",11.7,2.9,10,7.5,10,48,5,2.5
"U47648",34,"Other","Business Owner","Android",2.3,4.6,4,4.5,2,9,2,2
"U47649",52,"Female","Business Owner","iOS",5.6,7.4,4,4.5,1,11,5,3.6
"U47650",39,"Male","Freelancer","iOS",9,6.1,4,5.3,3,35,0,6.8
"U47651",32,"Male","Student","Android",4.8,7.9,1,5,4,13,0,7.9
"U47652",32,"Other","Professional","iOS",5.4,7.7,3,4.4,2,52,6,4.3
"U47653",60,"Female","Student","iOS",8,0.9,4,8.6,7,6,0,13.3
"U47654",30,"Other","Freelancer","Android",8.2,4.7,6,8.8,5,19,4,12.2
"U47655",25,"Other","Student","Android",4.1,5.3,8,7.9,10,37,1,9.9
"U47656",49,"Other","Freelancer","Android",8.5,3,6,6,8,41,2,4.7
"U47657",23,"Female","Student","Android",1.6,4.9,8,4.1,2,53,2,3
"U47658",34,"Other","Business Owner","Android",3,5.9,8,4.1,8,50,3,2.5
"U47659",47,"Male","Student","iOS",3.4,6,6,6.5,10,5,3,5.8
"U47660",54,"Female","Student","iOS",8.7,4.7,7,9,6,22,1,6.5
"U47661",38,"Male","Freelancer","iOS",11.1,1.8,6,7.5,10,41,6,9.1
"U47662",40,"Female","Student","Android",3.7,6.3,6,5.4,9,54,1,3.1
"U47663",34,"Male","Professional","Android",5.8,4.7,1,4.6,9,39,0,7.6
"U47664",22,"Female","Professional","iOS",8.9,6.2,9,6.8,7,30,2,3.2
"U47665",28,"Female","Freelancer","iOS",6.3,7.1,8,8.7,2,17,3,9.6
"U47666",54,"Male","Business Owner","Android",7.5,7.3,7,4.9,5,26,0,11.5
"U47667",53,"Male","Student","Android",9.1,5.2,8,7.8,9,35,1,10.3
"U47668",28,"Other","Student","iOS",4,7.1,9,8.2,10,12,5,3.4
"U47669",36,"Male","Student","iOS",9.9,0.7,5,8.2,4,45,6,13.2
"U47670",55,"Male","Student","Android",10.5,0.7,7,5.7,5,38,2,9.4
"U47671",29,"Female","Business Owner","Android",3,3,6,4.7,6,24,5,6.2
"U47672",28,"Female","Business Owner","iOS",3.7,7.6,3,7.9,8,53,2,7.7
"U47673",18,"Male","Professional","iOS",3,7.1,2,8.7,9,12,3,9.1
"U47674",29,"Male","Professional","Android",9.2,5.6,10,5.1,2,45,1,3.5
"U47675",50,"Male","Business Owner","Android",8.8,6.4,9,4.8,2,39,1,6.6
"U47676",60,"Female","Professional","iOS",7.6,7.8,7,4.3,5,35,5,7.2
"U47677",53,"Other","Business Owner","Android",9.4,4.2,7,7,9,8,5,6.5
"U47678",22,"Female","Professional","Android",6.4,7.5,3,4.1,3,36,4,6.3
"U47679",40,"Female","Freelancer","iOS",1.3,0.7,4,6.2,10,53,6,3
"U47680",59,"Female","Student","Android",5.8,6.6,6,6.3,4,42,6,6.2
"U47681",29,"Other","Business Owner","Android",4.2,1.5,4,5.2,7,15,0,11.9
"U47682",21,"Female","Business Owner","iOS",8.9,6.9,2,4.8,3,27,1,11.3
"U47683",50,"Other","Freelancer","Android",2.1,6.4,7,5.3,4,6,3,12.8
"U47684",55,"Other","Business Owner","iOS",11.4,4.2,4,8.2,4,52,3,7.2
"U47685",40,"Male","Professional","Android",10.5,1.4,1,8.4,4,60,3,5
"U47686",26,"Male","Business Owner","Android",1.3,6.3,9,6.6,2,43,3,6.6
"U47687",25,"Male","Student","iOS",3.1,2.8,1,6.4,8,29,2,9.4
"U47688",46,"Male","Freelancer","iOS",10.4,1.1,3,4,1,30,2,6.8
"U47689",43,"Male","Professional","iOS",4.8,6.3,7,7.6,7,39,4,2.2
"U47690",53,"Male","Student","iOS",4.9,2.2,10,8.6,8,16,5,7.7
"U47691",18,"Male","Professional","iOS",8.3,5.8,4,7.2,2,16,5,12.5
"U47692",25,"Female","Business Owner","Android",6,1.6,9,7.7,10,48,6,2.2
"U47693",28,"Male","Professional","Android",8.2,1.2,9,6.4,1,30,3,2.7
"U47694",44,"Male","Professional","iOS",5,6.2,6,8.5,3,30,3,13.4
"U47695",56,"Female","Professional","Android",7.1,6.9,9,5.7,1,33,6,7
"U47696",45,"Male","Professional","iOS",4.4,1.8,6,8.9,10,14,0,8.5
"U47697",28,"Other","Professional","Android",9.2,0.8,10,7.9,3,53,4,5.7
"U47698",39,"Male","Freelancer","iOS",5.6,5.2,10,4,6,30,6,13.6
"U47699",20,"Other","Business Owner","Android",11,2,2,6.6,7,21,5,6.3
"U47700",38,"Male","Professional","Android",5.9,0.5,8,7.6,10,41,1,9
"U47701",21,"Female","Student","iOS",8.7,0.7,7,4.5,2,22,2,10.4
"U47702",48,"Other","Professional","Android",10.9,7.2,7,7.7,8,13,5,6.5
"U47703",32,"Other","Business Owner","Android",4.4,4.7,4,6.1,3,31,3,5.9
"U47704",26,"Other","Student","iOS",8.9,7.5,3,7.6,10,22,0,6.3
"U47705",35,"Female","Freelancer","Android",6.5,5.5,8,6.4,2,42,1,5.6
"U47706",56,"Other","Professional","iOS",6.7,2.3,10,8.8,4,16,3,12.1
"U47707",22,"Female","Student","Android",3.1,6.6,3,7.2,2,16,3,4.6
"U47708",32,"Male","Student","Android",1.2,2.2,7,5.7,2,34,6,2.3
"U47709",56,"Male","Student","iOS",3.9,1.1,1,6.2,2,33,3,7
"U47710",36,"Male","Business Owner","Android",9.9,2.1,7,6.8,4,51,3,12.8
"U47711",33,"Female","Freelancer","iOS",9.1,3.6,2,8.9,7,48,3,13.9
"U47712",21,"Other","Business Owner","iOS",6.7,1.2,10,4.7,8,31,1,5
"U47713",33,"Female","Business Owner","iOS",9.7,5.2,4,8.5,9,5,2,4.3
"U47714",28,"Female","Student","Android",6.8,4.9,2,7.1,4,6,4,2.5
"U47715",41,"Female","Freelancer","iOS",3.9,5.9,1,4.4,6,40,0,2.3
"U47716",20,"Male","Freelancer","iOS",5.3,3.8,2,7.2,7,44,1,3.9
"U47717",28,"Other","Freelancer","Android",4.1,5.9,8,6.4,6,20,4,9.2
"U47718",49,"Male","Professional","Android",10.9,2.4,3,4.8,5,12,2,3.9
"U47719",34,"Other","Freelancer","iOS",6.9,6.7,9,6.5,2,25,4,4.5
"U47720",56,"Female","Professional","Android",9.1,7.3,3,4.1,5,9,4,11.7
"U47721",43,"Male","Student","iOS",10,4.2,10,6.2,9,18,5,13.6
"U47722",27,"Female","Professional","iOS",10,6.4,3,8.3,9,25,3,3.7
"U47723",33,"Male","Freelancer","Android",10.5,5.1,3,7.9,3,16,5,13.6
"U47724",53,"Female","Professional","iOS",4.1,5.3,9,8.9,6,39,4,4.8
"U47725",32,"Other","Professional","iOS",3,4.7,8,5.9,3,54,1,12.2
"U47726",50,"Male","Freelancer","iOS",10.3,2.5,8,6.3,6,32,3,7
"U47727",36,"Female","Professional","iOS",3.3,1.4,9,5.1,1,12,1,9.9
"U47728",36,"Male","Freelancer","Android",9.3,2.2,2,8.1,4,51,6,10.7
"U47729",21,"Male","Student","Android",2.2,4.4,7,7.9,4,20,4,6.5
"U47730",32,"Other","Business Owner","iOS",11,2,8,4.2,6,8,2,2.7
"U47731",48,"Female","Freelancer","Android",9.1,5.4,2,8.4,3,26,3,2.8
"U47732",59,"Other","Business Owner","iOS",6.2,1.7,5,8.6,1,59,3,5.1
"U47733",43,"Female","Freelancer","Android",3.9,7.4,8,6.8,10,41,2,5.8
"U47734",40,"Other","Freelancer","iOS",7.9,2,9,6.2,9,34,4,9.2
"U47735",34,"Male","Freelancer","Android",9.5,4.8,8,5.8,1,37,6,10.4
"U47736",31,"Female","Professional","Android",11.9,3.1,6,6.6,3,26,2,9.8
"U47737",56,"Male","Professional","iOS",1.5,2.6,6,4.8,1,37,3,4.9
"U47738",55,"Female","Professional","Android",8.9,3.3,1,6.5,8,32,1,6.5
"U47739",55,"Other","Student","iOS",7.2,2.8,5,8.9,2,22,3,6.2
"U47740",35,"Male","Business Owner","iOS",3.5,3.6,2,6.1,3,37,2,13.8
"U47741",27,"Female","Business Owner","Android",6.7,2.6,9,7.4,4,25,2,6.6
"U47742",53,"Male","Professional","iOS",5.7,5.3,3,7.1,2,28,4,3.2
"U47743",40,"Female","Student","Android",1,2.6,1,4.4,3,26,4,2.8
"U47744",51,"Male","Freelancer","iOS",6.4,4.4,9,5.1,10,36,1,8.3
"U47745",19,"Male","Student","iOS",4.6,1.2,6,6.1,10,12,0,10
"U47746",30,"Male","Professional","Android",7.9,4.9,6,7.1,8,25,0,11
"U47747",32,"Male","Freelancer","Android",2.3,7.6,5,6.9,2,17,5,12.7
"U47748",19,"Female","Student","Android",4.3,1.3,10,8.3,3,33,5,13.2
"U47749",51,"Female","Freelancer","iOS",8.9,6.4,1,6.1,2,26,5,4.8
"U47750",44,"Male","Professional","iOS",9.6,0.8,3,8.6,9,24,1,10.8
"U47751",58,"Male","Freelancer","iOS",7,2.9,5,8.6,6,10,0,6
"U47752",34,"Other","Business Owner","Android",4.7,7.7,7,4.9,9,12,0,12.3
"U47753",24,"Female","Freelancer","iOS",10.7,2.3,9,4.6,2,11,1,11.6
"U47754",36,"Male","Professional","iOS",5.6,3.5,8,6.8,10,37,1,12.2
"U47755",53,"Male","Student","Android",5.3,7.8,2,5.7,7,53,4,9.7
"U47756",44,"Female","Business Owner","iOS",7.1,2.8,7,7,6,14,4,6.4
"U47757",59,"Other","Business Owner","Android",9.2,5.4,1,6.9,5,24,4,10
"U47758",33,"Male","Student","Android",10.4,0.8,9,5.1,3,51,2,7.1
"U47759",26,"Other","Business Owner","iOS",7.9,7.2,1,7.6,4,40,6,4.1
"U47760",55,"Male","Student","iOS",2.5,2.5,2,5.5,4,44,4,7.3
"U47761",59,"Male","Freelancer","Android",4.4,4.9,6,7.1,9,37,5,4.1
"U47762",20,"Male","Freelancer","Android",3.5,6.7,8,5.8,2,16,0,10.8
"U47763",50,"Male","Freelancer","Android",5,3.8,5,7.3,9,12,5,10.6
"U47764",38,"Female","Professional","iOS",10.1,2.7,2,7.7,7,30,3,4.3
"U47765",19,"Female","Professional","iOS",3.5,5.6,6,7.7,2,59,2,6.3
"U47766",39,"Male","Freelancer","iOS",10,2.3,2,6.2,4,60,0,9.9
"U47767",21,"Female","Student","iOS",6,4.4,1,8.4,1,18,6,10.5
"U47768",35,"Male","Student","iOS",8.6,5.8,1,7.7,10,28,3,10.1
"U47769",60,"Other","Business Owner","iOS",4.2,2.8,3,8.7,5,8,5,11.1
"U47770",50,"Other","Student","iOS",8.9,4.6,4,4.1,6,15,1,6.4
"U47771",49,"Female","Student","iOS",11.6,7.3,6,8.9,10,44,4,2.7
"U47772",60,"Other","Freelancer","iOS",5,4.6,4,6.1,5,50,2,2.4
"U47773",24,"Other","Student","iOS",2.5,3.6,9,6.4,7,18,0,9.6
"U47774",39,"Other","Business Owner","iOS",9.5,5.5,8,7.7,1,35,4,9.9
"U47775",55,"Male","Freelancer","Android",9.9,6.9,2,4.1,4,14,5,2.7
"U47776",19,"Other","Freelancer","iOS",2.6,5,10,8.2,2,47,3,8.8
"U47777",38,"Female","Professional","Android",2.9,8,5,5.5,1,37,1,9.8
"U47778",25,"Female","Student","iOS",5.4,6.1,4,6.3,7,35,0,6.6
"U47779",53,"Female","Professional","iOS",3.2,0.5,9,7.2,6,52,6,7.7
"U47780",26,"Other","Freelancer","Android",1.4,2.5,2,8.6,1,15,2,3.4
"U47781",31,"Male","Student","Android",11.8,3.9,1,5.5,9,36,3,7.3
"U47782",47,"Female","Business Owner","iOS",8.1,7.7,7,8,10,49,4,4.3
"U47783",49,"Female","Freelancer","Android",10.3,2.3,10,8.3,7,57,5,5.7
"U47784",28,"Male","Student","iOS",7.7,5.9,10,8.2,1,27,2,3.9
"U47785",24,"Other","Professional","iOS",2.2,4.8,5,5.3,6,13,1,6.7
"U47786",21,"Other","Student","Android",8,5,1,4.4,9,46,6,7.2
"U47787",57,"Male","Student","Android",1.6,1.4,8,4.4,7,33,5,3.3
"U47788",21,"Male","Student","iOS",9.2,2.5,4,7.1,3,38,0,3.3
"U47789",48,"Female","Student","Android",4.6,2.8,4,8.3,2,12,3,3.6
"U47790",34,"Male","Professional","Android",10.4,6.3,4,5.3,3,20,2,4
"U47791",36,"Other","Professional","Android",4.2,5,8,8.5,5,38,1,3.9
"U47792",34,"Male","Professional","Android",7.3,7.3,9,5.3,7,17,6,13
"U47793",48,"Female","Freelancer","iOS",8.4,5.2,6,8.9,8,26,4,4.5
"U47794",54,"Female","Business Owner","iOS",3.5,7.9,6,8.1,4,26,2,8.5
"U47795",32,"Male","Professional","iOS",4.1,2.4,9,4.9,10,18,1,5.8
"U47796",54,"Male","Freelancer","Android",4,2.2,1,5,6,46,6,9.7
"U47797",24,"Male","Student","iOS",3.3,6.7,8,6.4,1,13,2,13.4
"U47798",22,"Other","Student","iOS",10.5,1.5,9,8.6,5,27,3,2.9
"U47799",48,"Other","Student","Android",2.9,5.8,3,5.3,2,30,1,4.4
"U47800",25,"Male","Business Owner","Android",2,6.8,9,6.4,1,54,1,7.3
"U47801",49,"Female","Student","Android",9.1,2.4,7,7.5,7,12,1,7.3
"U47802",34,"Female","Freelancer","iOS",11.2,7.2,5,9,4,54,4,12.3
"U47803",18,"Female","Professional","Android",3.5,7.5,3,5.3,2,15,3,9.4
"U47804",19,"Female","Business Owner","iOS",1.5,3.7,4,4.3,7,58,1,6.3
"U47805",30,"Other","Professional","iOS",11.2,4.9,6,4.5,2,19,2,7.6
"U47806",34,"Female","Professional","iOS",4.5,5.6,9,7,10,14,5,12.6
"U47807",40,"Other","Freelancer","Android",8,1.7,9,8.5,8,22,2,4.9
"U47808",43,"Male","Professional","Android",5.7,4.3,4,8.8,8,50,1,2.4
"U47809",51,"Female","Student","iOS",3.8,4.9,6,5,1,15,5,3.9
"U47810",50,"Male","Freelancer","iOS",5.3,6.5,10,5.9,4,27,5,7.3
"U47811",35,"Other","Professional","iOS",8.5,4.9,8,6,9,42,5,3.1
"U47812",51,"Female","Professional","iOS",9.2,2.6,5,8.8,9,5,1,5.3
"U47813",43,"Female","Business Owner","Android",10.1,4.4,1,7.3,5,29,2,4.3
"U47814",39,"Other","Professional","iOS",6.3,5.4,9,8.4,3,48,0,10.1
"U47815",49,"Male","Freelancer","iOS",6.9,2.5,5,8.2,9,44,0,12.2
"U47816",31,"Male","Professional","iOS",4.1,7.6,5,4.3,10,20,3,11.2
"U47817",48,"Female","Business Owner","iOS",1.6,7.7,3,4.5,3,35,2,3.8
"U47818",36,"Male","Business Owner","Android",2.4,7,2,8.5,5,22,0,4.5
"U47819",35,"Male","Business Owner","iOS",10.6,6.9,6,7.6,7,25,4,13.5
"U47820",56,"Other","Professional","iOS",2.3,7.6,7,4.1,2,12,6,11.2
"U47821",42,"Female","Business Owner","Android",5.5,5.2,3,5.3,9,28,1,5.6
"U47822",43,"Other","Student","iOS",10.2,2.9,8,4.1,8,40,1,4
"U47823",42,"Other","Business Owner","iOS",9.2,2.4,7,7.6,9,38,0,2.8
"U47824",18,"Other","Business Owner","Android",10.6,3.7,3,8.2,6,58,4,5.3
"U47825",46,"Female","Business Owner","Android",1.2,4.1,2,6.7,1,12,2,13.5
"U47826",26,"Other","Business Owner","Android",3.5,3.4,9,8.6,1,57,6,10.3
"U47827",32,"Female","Freelancer","Android",7,2.9,4,6,4,7,6,13.8
"U47828",43,"Other","Professional","Android",5.5,1.3,2,6.6,2,50,5,10.4
"U47829",42,"Other","Business Owner","Android",5.8,5.1,10,7.1,7,33,1,12.4
"U47830",21,"Male","Freelancer","Android",9.4,5.2,3,5.9,7,54,3,11.7
"U47831",36,"Other","Business Owner","iOS",11.8,3.2,9,4.1,2,36,6,3.9
"U47832",48,"Female","Student","Android",11,1.4,9,9,1,27,4,2.9
"U47833",34,"Other","Freelancer","Android",2.3,5,10,5.3,6,53,1,3
"U47834",24,"Other","Business Owner","iOS",2.4,5,1,5,9,11,4,8.3
"U47835",27,"Female","Student","Android",1.8,2,1,4.2,10,28,1,10.9
"U47836",18,"Male","Professional","iOS",6.2,0.8,4,6,10,16,2,6.3
"U47837",53,"Female","Freelancer","Android",6.9,5.8,8,8.8,10,27,3,12.6
"U47838",24,"Other","Freelancer","Android",7.6,2.8,6,5.6,9,16,6,5.8
"U47839",52,"Female","Professional","iOS",3.6,6.9,7,6.7,5,52,6,5.9
"U47840",18,"Female","Professional","Android",2.4,7.2,10,6.8,10,39,0,9.7
"U47841",30,"Other","Freelancer","iOS",3.1,3.4,8,4.8,8,28,5,5.9
"U47842",45,"Other","Student","iOS",2,0.8,7,5.1,5,10,3,6.8
"U47843",51,"Male","Freelancer","iOS",3.5,6.8,4,8.8,1,18,5,7.6
"U47844",56,"Other","Student","iOS",6.5,7.9,9,4.8,2,38,4,10.4
"U47845",31,"Male","Professional","Android",1.2,7.3,5,5.4,6,48,1,5.6
"U47846",50,"Female","Student","iOS",9.9,6.1,1,7.6,5,52,1,12.8
"U47847",58,"Other","Professional","iOS",5.2,1.2,1,4.8,5,47,1,4
"U47848",27,"Male","Freelancer","Android",11.8,2.3,1,8.3,9,42,6,10.7
"U47849",40,"Other","Freelancer","iOS",3.3,6.8,6,6.4,8,15,6,12.4
"U47850",26,"Female","Professional","iOS",6,0.9,8,8,7,24,5,9.6
"U47851",52,"Other","Student","Android",8.5,7.1,6,7.3,6,10,1,10.6
"U47852",55,"Other","Freelancer","Android",4.6,1.4,2,5.7,3,40,6,9.6
"U47853",58,"Other","Business Owner","iOS",9.2,5.9,8,6,2,54,1,4.3
"U47854",36,"Other","Professional","iOS",4.7,2.6,8,4.5,8,60,0,12.7
"U47855",18,"Other","Professional","iOS",9.5,5.6,5,5.5,6,58,4,9.8
"U47856",37,"Female","Business Owner","Android",4.3,5.4,6,7.1,3,7,2,6.7
"U47857",31,"Female","Business Owner","iOS",1.5,1.4,7,4.3,6,6,3,4.5
"U47858",55,"Male","Business Owner","iOS",7.2,5.9,3,5.4,3,12,3,6.3
"U47859",33,"Male","Business Owner","iOS",11,2.8,10,5.1,3,15,1,12.5
"U47860",41,"Male","Freelancer","iOS",5.4,8,1,5.9,7,51,4,5.8
"U47861",25,"Male","Business Owner","iOS",1.9,5.6,1,8.5,10,40,5,2.3
"U47862",43,"Male","Business Owner","Android",8.8,1.9,6,5.7,5,13,0,5.3
"U47863",19,"Female","Business Owner","Android",7.3,2.3,10,5.4,8,55,1,5.5
"U47864",26,"Male","Professional","iOS",10.3,1.1,10,6.5,7,49,5,6.7
"U47865",43,"Male","Business Owner","iOS",10.3,6.4,10,5.5,6,60,0,9.2
"U47866",56,"Male","Professional","Android",2.1,1.6,4,7,2,48,4,4.9
"U47867",39,"Female","Freelancer","Android",7.4,6.3,5,6.4,9,7,5,4.8
"U47868",48,"Other","Student","Android",1.8,5,9,4.1,8,23,1,4.5
"U47869",46,"Male","Student","iOS",11.5,7.1,3,4.1,8,51,6,9
"U47870",41,"Male","Business Owner","Android",9.4,5.8,6,8.9,7,44,4,12.1
"U47871",26,"Female","Student","iOS",11.7,6.5,4,8.5,10,51,4,6.7
"U47872",45,"Female","Freelancer","Android",9.9,2.4,4,5.2,5,38,6,5.9
